Date,RF_m,ACWI_m,SP500_m,RUSSELL1000_m,EW_m,GMV_m,RP_m,GMV_EW_m,YoY_Infl,CPI,HI1,HI2,MKT_exc,SMB,HML,MOM,ACWI_exc,SP500_exc,RUSSELL1000_exc,EW_exc,GMV_exc,RP_exc,GMV_EW_exc
2020-04-01,0.000000000000,0.107125062383,0.127788637529,0.131753700985,0.092073712201,0.089060487830,0.093729269738,0.090567100016,0.003000000000,256.389000000000,0,0,0.1068,-0.0125,-0.0026,0.003,0.107125062383,0.127788637529,0.131753700985,0.092073712201,0.089060487830,0.093729269738,0.090567100016
2020-05-01,0.000100000000,0.043491019076,0.046921791940,0.052097222445,0.036254969938,0.022549626245,0.030834046599,0.029402298091,0.001000000000,256.394000000000,0,0,0.053,0.0067,-0.017,0.0157,0.043391019076,0.046821791940,0.051997222445,0.036154969938,0.022449626245,0.030734046599,0.029302298091
2020-06-01,0.000100000000,0.031952494783,0.019438083815,0.021674402981,0.040289493163,0.032557174412,0.039436400023,0.036423333787,0.006000000000,257.797000000000,0,0,0.0276,-0.0198,-0.0017,0.0221,0.031852494783,0.019338083815,0.021574402981,0.040189493163,0.032457174412,0.039336400023,0.036323333787
2020-07-01,0.000100000000,0.052887030925,0.056000827159,0.058200010462,0.047109201262,0.051011076559,0.045622495289,0.049060138911,0.010000000000,259.101000000000,0,0,0.0434,-0.0108,-0.0063,0.0645,0.052787030925,0.055900827159,0.058100010462,0.047009201262,0.050911076559,0.045522495289,0.048960138911
2020-08-03,0.000100000000,0.061205109153,0.071335482891,0.072886029736,0.025834409768,0.036707927464,0.028511963512,0.031271168616,0.013000000000,259.918000000000,0,0,0.0684,-0.014,-0.027,0.0071,0.061105109153,0.071235482891,0.072786029736,0.025734409768,0.036607927464,0.028411963512,0.031171168616
2020-09-01,0.000100000000,-0.032243207496,-0.038367418972,-0.036901134053,-0.039862761870,-0.016602907112,-0.034882845670,-0.028232834491,0.014000000000,260.280000000000,0,0,-0.0299,-0.0048,0.0415,0.024,-0.032343207496,-0.038467418972,-0.037001134053,-0.039962761870,-0.016702907112,-0.034982845670,-0.028332834491
2020-10-01,0.000100000000,-0.024308594791,-0.026915602398,-0.024411162708,-0.026172135968,-0.020886327475,-0.022231780746,-0.023529231721,0.012000000000,260.388000000000,0,0,-0.026,0.0081,-0.0053,-0.0169,-0.024408594791,-0.027015602398,-0.024511162708,-0.026272135968,-0.020986327475,-0.022331780746,-0.023629231721
2020-11-02,0.000100000000,0.123262925888,0.108889083475,0.117218721652,0.159542241070,0.088634245343,0.142667691256,0.124088243207,0.012000000000,260.229000000000,0,0,0.1334,0.0032,-0.0222,-0.1092,0.123162925888,0.108789083475,0.117118721652,0.159442241070,0.088534245343,0.142567691256,0.123988243207
2020-12-01,0.000100000000,0.046429466030,0.038050707955,0.041896569021,0.065189562312,0.031848259358,0.057110380332,0.048518910835,0.014000000000,260.474000000000,0,0,0.0482,0.0127,0.0062,-0.0009,0.046329466030,0.037950707955,0.041796569021,0.065089562312,0.031748259358,0.057010380332,0.048418910835
2021-01-01,0.000000000000,-0.004548045952,-0.010408544515,-0.008521393753,-0.007451678169,0.007083367758,-0.000515657694,-0.000184155206,0.014000000000,261.582000000000,0,0,-0.0054,-0.0216,-0.0433,0.0264,-0.004548045952,-0.010408544515,-0.008521393753,-0.007451678169,0.007083367758,-0.000515657694,-0.000184155206
2021-02-01,0.000000000000,0.023163452614,0.027129548324,0.028563798148,0.014504988605,-0.012195890990,0.008933164054,0.001154548808,0.017000000000,263.014000000000,0,0,0.0288,-0.0123,-0.0107,-0.0652,0.023163452614,0.027129548324,0.028563798148,0.014504988605,-0.012195890990,0.008933164054,0.001154548808
2021-03-01,0.000000000000,0.026709340165,0.043388840115,0.037451315945,0.011056834228,0.017442711001,0.010237896488,0.014249772614,0.026000000000,264.877000000000,0,0,0.0312,-0.0329,-0.093,-0.0483,0.026709340165,0.043388840115,0.037451315945,0.011056834228,0.017442711001,0.010237896488,0.014249772614
2021-04-01,0.000000000000,0.043722527928,0.053085907164,0.053567416449,0.027888886389,0.030488906870,0.027228306517,0.029188896630,0.042000000000,267.054000000000,0,1,0.0449,0.0234,-0.0462,0.0205,0.043722527928,0.053085907164,0.053567416449,0.027888886389,0.030488906870,0.027228306517,0.029188896630
2021-05-03,0.000000000000,0.015562413757,0.006533567710,0.004327193020,0.035960772107,0.006965600298,0.028469099952,0.021463186202,0.050000000000,269.195000000000,0,1,0.0165,0.0265,-0.051,0.0069,0.015562413757,0.006533567710,0.004327193020,0.035960772107,0.006965600298,0.028469099952,0.021463186202
2021-06-01,0.000000000000,0.013177309335,0.023005348568,0.024727792695,-0.014773478280,-0.005227900824,-0.013696507636,-0.010000689552,0.054000000000,271.696000000000,1,1,0.0101,0.0019,-0.0173,0.0017,0.013177309335,0.023005348568,0.024727792695,-0.014773478280,-0.005227900824,-0.013696507636,-0.010000689552
2021-07-01,0.000000000000,0.006890789606,0.023453520381,0.020493061002,-0.002402093877,0.008218668260,-0.001807700694,0.002908287192,0.054000000000,273.003000000000,1,1,0.0104,-0.0126,-0.0364,-0.0084,0.006890789606,0.023453520381,0.020493061002,-0.002402093877,0.008218668260,-0.001807700694,0.002908287192
2021-08-02,0.000000000000,0.025029322324,0.029980920893,0.028545432114,0.042419275799,0.031135794143,0.040353748042,0.036777534971,0.053000000000,273.567000000000,1,1,0.0242,0.0145,-0.0388,0.013,0.025029322324,0.029980920893,0.028545432114,0.042419275799,0.031135794143,0.040353748042,0.036777534971
2021-09-01,0.000000000000,-0.041309751219,-0.046828275807,-0.046237848914,-0.034729241451,-0.032451209336,-0.032948720997,-0.033590225394,0.054000000000,274.310000000000,1,1,-0.0381,0.0239,-0.0246,0.0079,-0.041309751219,-0.046828275807,-0.046237848914,-0.034729241451,-0.032451209336,-0.032948720997,-0.033590225394
2021-10-01,0.000000000000,0.051043521267,0.069785696471,0.069125703820,0.032636558545,0.042130912668,0.035168577709,0.037383735606,0.062000000000,276.589000000000,1,1,0.0504,0.0121,0.0204,0.0385,0.051043521267,0.069785696471,0.069125703820,0.032636558545,0.042130912668,0.035168577709,0.037383735606
2021-11-01,0.000000000000,-0.024080454114,-0.007349268979,-0.013802230119,-0.050462223054,-0.040850673698,-0.045927899846,-0.045656448376,0.068000000000,277.948000000000,1,1,-0.0264,0.0067,0.0434,0.0083,-0.024080454114,-0.007349268979,-0.013802230119,-0.050462223054,-0.040850673698,-0.045927899846,-0.045656448376
2021-12-01,0.000100000000,0.040000496831,0.044454273629,0.040157249427,0.039611108799,0.032382395771,0.037094383045,0.035996752285,0.070000000000,278.802000000000,1,1,0.0363,0.0331,-0.012,-0.0073,0.039900496831,0.044354273629,0.040057249427,0.039511108799,0.032282395771,0.036994383045,0.035896752285
2022-01-03,0.000000000000,-0.049112401473,-0.051998780904,-0.056617882450,-0.011479021535,-0.030928743005,-0.013964070300,-0.021203882270,0.075000000000,281.148000000000,1,1,-0.0558,0.0297,0.0101,-0.0338,-0.049112401473,-0.051998780904,-0.056617882450,-0.011479021535,-0.030928743005,-0.013964070300,-0.021203882270
2022-02-01,0.000000000000,-0.025827244456,-0.030367065821,-0.027843972457,-0.019802483705,0.009808088407,-0.011967565976,-0.004997197649,0.079000000000,283.716000000000,1,1,-0.0225,0.0043,0.0746,0.006,-0.025827244456,-0.030367065821,-0.027843972457,-0.019802483705,0.009808088407,-0.011967565976,-0.004997197649
2022-03-01,0.000000000000,0.021659016008,0.036722402628,0.033348615728,0.003672094792,0.013644457218,0.008351100473,0.008658276005,0.085000000000,287.504000000000,1,1,0.0216,-0.0234,0.0558,0.0359,0.021659016008,0.036722402628,0.033348615728,0.003672094792,0.013644457218,0.008351100473,0.008658276005
2022-04-01,0.000000000000,-0.080041834645,-0.087428146377,-0.089365392275,-0.060751130183,-0.037765731844,-0.053436965682,-0.049258431013,0.083000000000,289.109000000000,1,1,-0.0817,-0.0104,-0.0197,0.0232,-0.080041834645,-0.087428146377,-0.089365392275,-0.060751130183,-0.037765731844,-0.053436965682,-0.049258431013
2022-05-02,0.000300000000,0.001170263310,0.001299439403,-0.002029144382,0.002669722525,-0.030621614531,-0.005781047204,-0.013975946003,0.086000000000,292.296000000000,1,1,0.0028,-0.0044,0.0414,0.0012,0.000870263310,0.000999439403,-0.002329144382,0.002369722525,-0.030921614531,-0.006081047204,-0.014275946003
2022-06-01,0.000600000000,-0.084296359708,-0.082956569842,-0.084151865588,-0.102208929626,-0.070298297667,-0.094873904804,-0.086253613647,0.091000000000,296.311000000000,1,1,-0.0869,-0.0029,-0.0523,0.0127,-0.084896359708,-0.083556569842,-0.084751865588,-0.102808929626,-0.070898297667,-0.095473904804,-0.086853613647
2022-07-01,0.000800000000,0.069832524244,0.091877473830,0.092819975406,0.036806747990,0.044997119296,0.037800235033,0.040901933643,0.085000000000,296.276000000000,1,1,0.0779,-0.0231,-0.0167,-0.0359,0.069032524244,0.091077473830,0.092019975406,0.036006747990,0.044197119296,0.037000235033,0.040101933643
2022-08-01,0.001900000000,-0.036814898182,-0.041279155015,-0.038867886877,-0.019610177351,-0.016298471306,-0.015248954806,-0.017954324328,0.083000000000,296.171000000000,1,1,-0.0422,0.001,-0.0171,0.0333,-0.038714898182,-0.043179155015,-0.040767886877,-0.021510177351,-0.018198471306,-0.017148954806,-0.019854324328
2022-09-01,0.001900000000,-0.095729302365,-0.092487269857,-0.092904022054,-0.092481796528,-0.087272552219,-0.090890142832,-0.089877174374,0.082000000000,296.808000000000,1,1,-0.0946,0.0077,0.0386,0.0336,-0.097629302365,-0.094387269857,-0.094804022054,-0.094381796528,-0.089172552219,-0.092790142832,-0.091777174374
2022-10-03,0.002300000000,0.060347039207,0.080630526929,0.079880471755,0.059756761667,0.029651942522,0.049564116329,0.044704352095,0.077000000000,298.012000000000,1,1,0.0679,-0.0329,-0.0148,0.0263,0.058047039207,0.078330526929,0.077580471755,0.057456761667,0.027351942522,0.047264116329,0.042404352095
2022-11-01,0.002900000000,0.077563393659,0.055244349203,0.053488687010,0.103838603822,0.090013052691,0.098842392948,0.096925828257,0.071000000000,297.711000000000,1,1,0.0725,-0.0206,-0.0221,-0.0186,0.074663393659,0.052344349203,0.050588687010,0.100938603822,0.087113052691,0.095942392948,0.094025828257
2022-12-01,0.003300000000,-0.039350960187,-0.058020869620,-0.058549521052,-0.004871047215,-0.005326327980,-0.007797215546,-0.005098687598,0.065000000000,296.797000000000,1,1,-0.0433,-0.0177,0.039,0.038,-0.042650960187,-0.061320869620,-0.061849521052,-0.008171047215,-0.008626327980,-0.011097215546,-0.008398687598
2023-01-02,0.003500000000,0.071676860740,0.062509367860,0.066734933143,0.063914438408,0.034172624604,0.055996872549,0.049043531506,0.064000000000,299.170000000000,1,1,0.0692,-0.0416,0.1196,-0.09,0.068176860740,0.059009367860,0.063234933143,0.060414438408,0.030672624604,0.052496872549,0.045543531506
2023-02-01,0.003400000000,-0.028660002021,-0.024913612507,-0.024287769304,-0.022867947637,-0.029277435253,-0.023770780517,-0.026072691445,0.060000000000,300.840000000000,1,1,-0.0267,0.0175,0.0289,0.005,-0.032060002021,-0.028313612507,-0.027687769304,-0.026267947637,-0.032677435253,-0.027170780517,-0.029472691445
2023-03-01,0.003600000000,0.030832581056,0.036215326039,0.031146091767,0.010828164701,0.016293235312,0.011381509242,0.013560700007,0.050000000000,301.836000000000,1,1,0.0227,-0.0182,-0.011,-0.0179,0.027232581056,0.032615326039,0.027546091767,0.007228164701,0.012693235312,0.007781509242,0.009960700007
2023-04-03,0.003500000000,0.014372562916,0.015318591472,0.012110334299,0.023474131864,0.019429691804,0.020744877533,0.021451911834,0.049000000000,303.363000000000,1,1,0.0122,-0.0031,0.0495,0.008,0.010872562916,0.011818591472,0.008610334299,0.019974131864,0.015929691804,0.017244877533,0.017951911834
2023-05-01,0.003600000000,-0.010710520571,0.003786004634,0.004120545071,-0.041692697040,-0.034410637022,-0.038648053050,-0.038051667031,0.040000000000,304.127000000000,0,0,-0.0161,-0.0121,0.0614,0.0032,-0.014310520571,0.000186004634,0.000520545071,-0.045292697040,-0.038010637022,-0.042248053050,-0.041651667031
2023-06-01,0.004000000000,0.058060939563,0.065672310598,0.067138530365,0.047276107428,0.021753593504,0.037913454303,0.034514850466,0.030000000000,305.109000000000,0,0,0.056,-0.0008,-0.0141,-0.0014,0.054060939563,0.061672310598,0.063138530365,0.043276107428,0.017753593504,0.033913454303,0.030514850466
2023-07-03,0.004500000000,0.036607955166,0.031828393623,0.034104209858,0.052813724928,0.038523082702,0.050172415823,0.045668403815,0.032000000000,305.691000000000,0,0,0.0296,0.0027,-0.0548,-0.0246,0.032107955166,0.027328393623,0.029604209858,0.048313724928,0.034023082702,0.045672415823,0.041168403815
2023-08-01,0.004500000000,-0.027943919047,-0.016460133921,-0.018006288145,-0.042132265289,-0.032338140951,-0.039002855693,-0.037235203120,0.037000000000,307.026000000000,0,1,-0.0306,0.0042,0.0249,0.0245,-0.032443919047,-0.020960133921,-0.022506288145,-0.046632265289,-0.036838140951,-0.043502855693,-0.041735203120
2023-09-01,0.004300000000,-0.041350837150,-0.047990709413,-0.047300130831,-0.030036933128,-0.020214714700,-0.025688137891,-0.025125823914,0.037000000000,307.789000000000,0,1,-0.0479,-0.0166,0.0189,-0.0055,-0.045650837150,-0.052290709413,-0.051600130831,-0.034336933128,-0.024514714700,-0.029988137891,-0.029425823914
2023-10-02,0.004700000000,-0.030066852090,-0.021312207235,-0.024442060482,-0.035359033464,-0.030124791373,-0.036566302079,-0.032741912418,0.032000000000,307.671000000000,0,1,-0.0376,-0.0202,0.0441,0.0128,-0.034766852090,-0.026012207235,-0.029142060482,-0.040059033464,-0.034824791373,-0.041266302079,-0.037441912418
2023-11-01,0.004400000000,0.092295844611,0.090680619225,0.092776820115,0.088703630458,0.078043138221,0.085576314690,0.083373384340,0.031000000000,307.051000000000,0,1,0.0863,-0.0024,-0.0028,0.0204,0.087895844611,0.086280619225,0.088376820115,0.084303630458,0.073643138221,0.081176314690,0.078973384340
2023-12-01,0.004300000000,0.048033972710,0.045070117355,0.049007051517,0.052050890794,0.038629908272,0.047642935820,0.045340399533,0.034000000000,306.746000000000,0,1,0.0497,0.0214,0.0251,-0.0367,0.043733972710,0.040770117355,0.044707051517,0.047750890794,0.034329908272,0.043342935820,0.041040399533
2024-01-01,0.004700000000,0.005862270702,0.016532030181,0.013686942134,-0.008969575371,0.015879350930,-0.004313977313,0.003454887779,0.031000000000,308.417000000000,0,1,0.0009,0.0098,-0.0189,0.0405,0.001162270702,0.011832030181,0.008986942134,-0.013669575371,0.011179350930,-0.009013977313,-0.001245112221
2024-02-01,0.004200000000,0.042913327450,0.052892850172,0.053520275298,0.016645684499,0.018588649815,0.017335666134,0.017617167157,0.032000000000,310.326000000000,0,1,0.0375,-0.0004,0.0069,0.0502,0.038713327450,0.048692850172,0.049320275298,0.012445684499,0.014388649815,0.013135666134,0.013417167157
2024-03-01,0.004300000000,0.031396866350,0.031827597735,0.031710579168,0.016323761694,-0.023610701770,0.006333986202,-0.003643470038,0.035000000000,312.332000000000,0,1,0.0287,-0.0323,-0.0692,0.0034,0.027096866350,0.027527597735,0.027410579168,0.012023761694,-0.027910701770,0.002033986202,-0.007943470038
2024-04-01,0.004700000000,-0.032992979316,-0.041075648030,-0.042773164252,-0.008442492349,-0.024534109826,-0.012317227779,-0.016488301088,0.034000000000,313.548000000000,0,1,-0.0419,-0.0175,0.01,-0.0163,-0.037692979316,-0.045775648030,-0.047473164252,-0.013142492349,-0.029234109826,-0.017017227779,-0.021188301088
2024-05-01,0.004400000000,0.040613614188,0.049114877510,0.046635424419,0.027971488986,0.014460172713,0.023043811380,0.021215830850,0.033000000000,314.069000000000,0,1,0.0405,-0.0066,-0.0476,0.0189,0.036213614188,0.044714877510,0.042235424419,0.023571488986,0.010060172713,0.018643811380,0.016815830850
2024-06-03,0.004100000000,0.022272134526,0.035519249041,0.032736970442,-0.007266102890,0.007771416980,-0.001450526876,0.000252657045,0.030000000000,314.175000000000,0,1,0.0083,-0.0158,0.0104,0.0155,0.018172134526,0.031419249041,0.028636970442,-0.011366102890,0.003671416980,-0.005550526876,-0.003847342955
2024-07-01,0.004500000000,0.016127485856,0.011916469415,0.014307246041,0.025897627333,0.034571100040,0.028067051226,0.030234363687,0.029000000000,314.540000000000,0,1,0.0181,0.0074,0.0343,-0.0283,0.011627485856,0.007416469415,0.009807246041,0.021397627333,0.030071100040,0.023567051226,0.025734363687
2024-08-01,0.004800000000,0.025396501097,0.023829950211,0.023286199706,0.030706230653,0.037172386709,0.032525712102,0.033939308681,0.025000000000,314.796000000000,0,1,0.0183,-0.0174,-0.0036,0.0135,0.020596501097,0.019029950211,0.018486199706,0.025906230653,0.032372386709,0.027725712102,0.029139308681
2024-09-02,0.004000000000,0.023231088786,0.021009307128,0.021041203948,0.024733146280,0.021950696560,0.026471631546,0.023341921420,0.024000000000,315.301000000000,0,1,0.0151,-0.0136,0.033,-0.0064,0.019231088786,0.017009307128,0.017041203948,0.020733146280,0.017950696560,0.022471631546,0.019341921420
2024-10-01,0.003900000000,-0.022446815721,-0.009318041718,-0.007202806207,-0.047149029008,-0.038652033084,-0.044560957984,-0.042900531046,0.026000000000,315.664000000000,0,1,-0.0247,-0.028,0.0036,0.0282,-0.026346815721,-0.013218041718,-0.011102806207,-0.051049029008,-0.042552033084,-0.048460957984,-0.046800531046
2024-11-01,0.004000000000,0.037403682564,0.058281403132,0.063963245206,-0.011991498575,-0.003643011180,-0.010761687206,-0.007817254877,0.027000000000,315.493000000000,0,1,0.0408,-0.0041,-0.0168,0.024,0.033403682564,0.054281403132,0.059963245206,-0.015991498575,-0.007643011180,-0.014761687206,-0.011817254877
2024-12-02,0.003700000000,-0.023671623729,-0.024183656353,-0.028217554799,-0.014056497257,-0.008058610511,-0.010987321544,-0.011057553884,0.029000000000,315.605000000000,0,1,-0.0315,0.0352,0.0111,-0.0056,-0.027371623729,-0.027883656353,-0.031917554799,-0.017756497257,-0.011758610511,-0.014687321544,-0.014757553884
2025-01-01,0.003700000000,0.033565955198,0.027597845891,0.031589370493,0.041669298067,0.007826956395,0.030727236296,0.024748127231,0.030000000000,317.671000000000,0,1,0.0322,-0.0351,-0.0003,0.0066,0.029865955198,0.023897845891,0.027889370493,0.037969298067,0.004126956395,0.027027236296,0.021048127231
2025-02-03,0.003300000000,-0.006024365250,-0.013406112776,-0.017832303755,0.014684488587,0.007120223735,0.009928341205,0.010902356161,0.028000000000,319.082000000000,0,1,-0.0122,-0.023,-0.0135,-0.0159,-0.009324365250,-0.016706112776,-0.021132303755,0.011384488587,0.003820223735,0.006628341205,0.007602356161
2025-03-03,0.003400000000,-0.039504648135,-0.056704813697,-0.058238604389,0.012636600223,-0.007478058347,0.008380820249,0.002579270938,0.024000000000,319.799000000000,0,1,-0.0436,-0.0114,0.0406,-0.0157,-0.042904648135,-0.060104813697,-0.061638604389,0.009236600223,-0.010878058347,0.004980820249,-0.000820729062
